region,R_Angstrom,dlnalpha_dR,dlng_dR,dlnDelta_dR,sum_g_Delta,closure
maximum,4.013933333333333,-1.651497301796451e-05,-0.06813419752990836,0.06811768255689488,-1.651497301348448e-05,-4.480031796927353e-15
maximum,4.014266666666667,-8.66959429977873e-05,-0.06832206669165515,0.06823537074866143,-8.669594299372252e-05,-4.064782364865405e-15
maximum,4.0146,-0.00015687691297742317,-0.06850993585340144,0.06835305894042767,-0.00015687691297376627,-3.656905507576358e-15
maximum,4.0149333333333335,-0.00022705788295724596,-0.06869780501514823,0.06847074713219423,-0.0002270578829540043,-3.2416560755144097e-15
maximum,4.015266666666666,-0.00029723885293688184,-0.0688856741768945,0.06858843532396047,-0.0002972388529340342,-2.8476570060331774e-15
maximum,4.0156,-0.00036741982291670463,-0.0690735433386413,0.06870612351572704,-0.00036741982291425834,-2.4462853617790437e-15
maximum,4.015933333333333,-0.00043760079289634045,-0.06926141250038759,0.06882381170749328,-0.0004376007928943021,-2.0383542943813726e-15
maximum,4.016266666666667,-0.0005077817628761633,-0.06944928166213438,0.06894149989925984,-0.0005077817628745401,-1.6231590724280487e-15
maximum,4.0165999999999995,-0.0005779627328557992,-0.06963715082388067,0.06905918809102608,-0.0005779627328545839,-1.215282215139002e-15
maximum,4.016933333333333,-0.000648143702835622,-0.06982501998562744,0.06917687628279265,-0.0006481437028347942,-8.277883586926826e-16
maximum,4.017266666666666,-0.0007183246728152578,-0.07001288914737373,0.0692945644745589,-0.0007183246728148379,-4.1991150140363587e-16
maximum,4.0176,-0.0007885056427950806,-0.07020075830912052,0.06941225266632545,-0.000788505642795076,-4.662069341687669e-18
maximum,4.017933333333334,-0.0008586866127749034,-0.07038862747086731,0.069529940858092,-0.000858686612775314,4.1058736272026053e-16
maximum,4.018266666666666,-0.0009288675827545393,-0.0705764966326136,0.06964762904985825,-0.0009288675827553577,8.184642200093073e-16
maximum,4.0186,-0.0009990485527343622,-0.07076436579436038,0.06976531724162481,-0.000999048552735568,1.205849656238378e-15
maximum,4.018933333333333,-0.001069229522713998,-0.07095223495610667,0.06988300543339106,-0.0010692295227156118,1.6137265135274248e-15
maximum,4.019266666666667,-0.0011394104926938208,-0.07114010411785346,0.07000069362515761,-0.0011394104926958498,2.028975945589373e-15
maximum,4.0196,-0.0012095914626734567,-0.07132797327959975,0.07011838181692386,-0.0012095914626758936,2.4368528028784198e-15
maximum,4.019933333333333,-0.0012797724326532793,-0.07151584244134654,0.07023607000869042,-0.0012797724326561177,2.8384412875670506e-15
maximum,4.020266666666666,-0.0013499534026329154,-0.07170371160309282,0.07035375820045667,-0.0013499534026361476,3.232223516613786e-15
maximum,4.0206,-0.001420134372612738,-0.0718915807648396,0.07047144639222322,-0.0014201343726163856,3.647689789110231e-15
maximum,4.020933333333333,-0.001490315342592374,-0.0720794499265859,0.07058913458398947,-0.0014903153425964294,4.055349805964781e-15
maximum,4.0212666666666665,-0.0015604963125721966,-0.07226731908833268,0.07070682277575602,-0.0015604963125766674,4.470816078461226e-15
maximum,4.021599999999999,-0.0016306772825518327,-0.07245518825007898,0.07082451096752226,-0.0016306772825567112,4.878476095315776e-15
maximum,4.021933333333333,-0.0017008582525316553,-0.07264305741182576,0.07094219915928883,-0.0017008582525369353,5.2800645800044066e-15
maximum,4.022266666666667,-0.0017710392225114783,-0.07283092657357254,0.07105988735105538,-0.0017710392225171595,5.681219383824043e-15
maximum,4.0226,-0.001841220192491114,-0.07301879573531883,0.07117757554282163,-0.0018412201924972033,6.089313081547587e-15
maximum,4.0229333333333335,-0.001911401162470937,-0.07320666489706562,0.0712952637345882,-0.0019114011624774274,6.490467885367224e-15
maximum,4.023266666666666,-0.0019815821324505726,-0.07339453405881191,0.07141295192635444,-0.001981582132457471,6.898561583090768e-15
maximum,4.0236,-0.0020517631024303956,-0.0735824032205587,0.07153064011812099,-0.002051763102437709,7.313594174718219e-15
maximum,4.023933333333333,-0.0021219440724100313,-0.07377027238230498,0.07164832830988724,-0.002121944072417739,7.707810084633948e-15
maximum,4.024266666666667,-0.0021921250423898543,-0.07395814154405177,0.0717660165016538,-0.0021921250423979632,8.108964888453585e-15
maximum,4.0245999999999995,-0.00226230601236949,-0.07414601070579806,0.07188370469342004,-0.002262306012378021,8.530936373984943e-15
maximum,4.024933333333333,-0.002332486982349313,-0.07433387986754485,0.0720013928851866,-0.002332486982358245,8.93209117780458e-15
maximum,4.025266666666666,-0.0024026679523289486,-0.07452174902929114,0.07211908107695285,-0.0024026679523382888,9.340184875528124e-15
maximum,4.0256,-0.0024728489223087716,-0.07470961819103791,0.0722367692687194,-0.002472848922318513,9.74133967934776e-15
maximum,4.025933333333333,-0.0025430298922884073,-0.0748974873527842,0.07235445746048565,-0.0025430298922985567,1.0149433377071304e-14
maximum,4.026266666666666,-0.0026132108622682303,-0.075085356514531,0.07247214565225221,-0.002613210862278781,1.055058818089094e-14
maximum,4.0266,-0.0026833918322480533,-0.07527322567627778,0.07258983384401876,-0.002683391832259019,1.0965620772518392e-14
maximum,4.026933333333333,-0.002753572802227689,-0.07546109483802407,0.07270752203578501,-0.0027535728022390626,1.1373714470241936e-14
maximum,4.027266666666667,-0.002823753772207512,-0.07564896399977086,0.07282521022755158,-0.002823753772219287,1.1774869274061572e-14
maximum,4.0276,-0.0028939347421871476,-0.07583683316151714,0.07294289841931782,-0.0028939347421993167,1.2169085183977302e-14
maximum,4.027933333333333,-0.0029641157121669706,-0.07602470232326393,0.07306058661108437,-0.0029641157121795547,1.2584117775604753e-14
maximum,4.028266666666666,-0.0030342966821466063,-0.07621257148501022,0.07317827480285062,-0.0030342966821595985,1.2992211473328297e-14
maximum,4.0286,-0.0031044776521264293,-0.07640044064675701,0.07329596299461717,-0.0031044776521398365,1.3407244064955748e-14
maximum,4.028933333333333,-0.003174658622106065,-0.0765883098085033,0.07341365118638342,-0.0031746586221198803,1.3815337762679292e-14
maximum,4.0292666666666666,-0.003244839592085888,-0.07677617897025008,0.07353133937814998,-0.0032448395921000905,1.4202614778691114e-14
maximum,4.029599999999999,-0.0033150205620655236,-0.07696404813199637,0.07364902756991623,-0.0033150205620801343,1.4610708476414658e-14
maximum,4.029933333333333,-0.0033852015320453466,-0.07715191729374316,0.07376671576168278,-0.0033852015320603723,1.502574106804211e-14
maximum,4.030266666666667,-0.003455382502025169,-0.07733978645548995,0.07388440395344935,-0.0034553825020405965,1.542732955273074e-14
maximum,4.0306,-0.0035255634720048053,-0.07752765561723624,0.0740020921452156,-0.0035255634720206402,1.583498956958529e-14
maximum,4.0309333333333335,-0.003595744441984628,-0.07771552477898301,0.07411978033698215,-0.0035957444420008644,1.623657805427392e-14
maximum,4.031266666666666,-0.003665925411964264,-0.0779033939407293,0.0742374685287484,-0.003665925411980908,1.664423807112847e-14
maximum,4.0316,-0.0037361063819440865,-0.07809126310247609,0.07435515672051496,-0.0037361063819611323,1.70458265558171e-14
maximum,4.031933333333333,-0.0038062873519237226,-0.07827913226422238,0.07447284491228119,-0.00380628735194119,1.7467364360479465e-14
maximum,4.032266666666667,-0.003876468321903545,-0.07846700142596917,0.07459053310404776,-0.003876468321921414,1.7868952845168096e-14
maximum,4.0325999999999995,-0.003946649291883181,-0.07865487058771545,0.074708221295814,-0.003946649291901444,1.8263168755083825e-14
maximum,4.032933333333333,-0.004016830261863003,-0.07884273974946224,0.07482590948758056,-0.004016830261881682,1.867863502758027e-14
maximum,4.033266666666666,-0.0040870112318426395,-0.07903060891120853,0.0749435976793468,-0.004087011231861726,1.908629504443482e-14
maximum,4.0336,-0.004157192201822462,-0.07921847807295532,0.07506128587111337,-0.00415719220184195,1.948788352912345e-14
maximum,4.033933333333333,-0.004227373171802098,-0.07940634723470161,0.07517897406287961,-0.004227373171821994,1.9895543545978e-14
maximum,4.0342666666666664,-0.004297554141781921,-0.0795942163964484,0.07529666225464617,-0.004297554141802232,2.0311009818474446e-14
maximum,4.0346,-0.004367735111761744,-0.07978208555819517,0.07541435044641273,-0.004367735111782442,2.0697853153617274e-14
maximum,4.034933333333333,-0.004437916081741379,-0.07996995471994146,0.07553203863817898,-0.004437916081762486,2.1106380532209812e-14
maximum,4.035266666666667,-0.004508097051721203,-0.08015782388168825,0.07564972682994553,-0.004508097051742724,2.152097944296827e-14
maximum,4.0356,-0.004578278021700838,-0.08034569304343454,0.07576741502171178,-0.0045782780217227675,2.1929506821560807e-14
maximum,4.035933333333333,-0.0046484589916806615,-0.08053356220518133,0.07588510321347833,-0.004648458991703006,2.2344105732319264e-14
maximum,4.036266666666666,-0.004718639961660297,-0.08072143136692761,0.07600279140524457,-0.0047186399616830355,2.2738755323103987e-14
maximum,4.0366,-0.004788820931640119,-0.0809093005286744,0.07612047959701114,-0.00478882093166326,2.3140343807792618e-14
maximum,4.036933333333333,-0.004859001901619755,-0.08109716969042069,0.07623816778877739,-0.004859001901643303,2.3548003824647168e-14
maximum,4.037266666666667,-0.004929182871599578,-0.08128503885216748,0.07635585598054394,-0.004929182871623541,2.3963470097143613e-14
maximum,4.037599999999999,-0.004999363841579214,-0.08147290801391377,0.07647354417231018,-0.004999363841603585,2.4371130113998163e-14
maximum,4.037933333333333,-0.005069544811559037,-0.08166077717566056,0.07659123236407675,-0.005069544811583809,2.4772718598686794e-14
maximum,4.038266666666666,-0.005139725781538673,-0.08184864633740684,0.076708920555843,-0.005139725781563839,2.516650082773353e-14
maximum,4.0386,-0.005209906751518495,-0.08203651549915363,0.07682660874760955,-0.005209906751544077,2.5581967100229974e-14
maximum,4.0389333333333335,-0.005280087721498319,-0.08222438466090042,0.07694429693937611,-0.005280087721524301,2.5982688223180617e-14
maximum,4.039266666666666,-0.005350268691477954,-0.0824122538226467,0.07706198513114235,-0.005350268691504359,2.640509338958097e-14
maximum,4.0396,-0.005420449661457777,-0.08260012298439348,0.07717967332290891,-0.005420449661484569,2.6791936724723797e-14
maximum,4.039933333333333,-0.005490630631437413,-0.08278799214613977,0.07729736151467516,-0.005490630631464613,2.7200464103316335e-14
maximum,4.040266666666667,-0.005560811601417236,-0.08297586130788656,0.07741504970644171,-0.005560811601444851,2.7615063014074792e-14
maximum,4.0405999999999995,-0.005630992571396871,-0.08316373046963285,0.07753273789820796,-0.005630992571424895,2.802359039266733e-14
maximum,4.040933333333333,-0.005701173541376695,-0.08335159963137964,0.07765042608997452,-0.005701173541405119,2.842431151561797e-14
maximum,4.041266666666666,-0.00577135451135633,-0.08353946879312593,0.07776811428174077,-0.005771354511385163,2.883283889421051e-14
maximum,4.0416,-0.005841535481336153,-0.08372733795487271,0.07788580247350732,-0.005841535481365387,2.923356001716115e-14
maximum,4.041933333333333,-0.005911716451315789,-0.083915207116619,0.07800349066527357,-0.005911716451345431,2.964208739575369e-14
maximum,4.0422666666666665,-0.005981897421295612,-0.08410307627836579,0.07812117885704012,-0.005981897421325669,3.005668630651215e-14
maximum,4.0426,-0.006052078391275435,-0.08429094544011258,0.07823886704880668,-0.006052078391305893,3.045827479120078e-14
maximum,4.042933333333333,-0.006122259361255071,-0.08447881460185887,0.07835655524057293,-0.006122259361285937,3.086593480805533e-14
maximum,4.043266666666667,-0.006192440331234893,-0.08466668376360564,0.07847424343233948,-0.006192440331266161,3.126752329274396e-14
maximum,4.0436,-0.006262621301214529,-0.08485455292535193,0.07859193162410573,-0.0062626213012462045,3.167518330959851e-14
maximum,4.043933333333333,-0.006332802271194352,-0.08504242208709872,0.0787096198158723,-0.006332802271226429,3.207677179428714e-14
maximum,4.044266666666666,-0.006402983241173988,-0.08523029124884501,0.07882730800763854,-0.0064029832412064724,3.248443181114169e-14
maximum,4.0446,-0.006473164211153811,-0.0854181604105918,0.07894499619940509,-0.0064731642111867105,3.2899898083638135e-14
maximum,4.044933333333333,-0.006543345181133447,-0.0856060295723381,0.07906268439117134,-0.006543345181166754,3.3307558100492685e-14
maximum,4.045266666666667,-0.006613526151113269,-0.08579389873408487,0.0791803725829379,-0.0066135261511469645,3.36952687973735e-14
maximum,4.045599999999999,-0.006683707121092905,-0.08598176789583116,0.07929806077470414,-0.006683707121127022,3.4116806602035865e-14
maximum,4.045933333333333,-0.006753888091072728,-0.08616963705757795,0.0794157489664707,-0.006753888091107246,3.4518395086724496e-14
maximum,4.046266666666666,-0.006824069061052364,-0.08635750621932424,0.07953343715823695,-0.00682406906108729,3.4926055103579046e-14
maximum,4.0466,-0.006894250031032187,-0.08654537538107102,0.0796511253500035,-0.006894250031067514,3.5327643588267676e-14
maximum,4.0469333333333335,-0.006964431001012009,-0.0867332445428178,0.07976881354177007,-0.006964431001047738,3.572923207295631e-14
maximum,4.047266666666666,-0.007034611970991645,-0.0869211137045641,0.07988650173353631,-0.007034611971027782,3.613689208981086e-14
maximum,4.0476,-0.007104792940971468,-0.08710898286631089,0.08000418992530287,-0.00710479294100802,3.65523583623073e-14
maximum,4.047933333333333,-0.007174973910951104,-0.08729685202805718,0.08012187811706911,-0.007174973910988064,3.696001837916185e-14
maximum,4.048266666666667,-0.0072451548809309265,-0.08748472118980397,0.08023956630883568,-0.007245154880968288,3.736160686385048e-14
maximum,4.0485999999999995,-0.0073153358509105626,-0.08767259035155024,0.08035725450060192,-0.007315335850948318,3.775538909289722e-14
maximum,4.048933333333333,-0.007385516820890385,-0.08786045951329703,0.08047494269236848,-0.007385516820928556,3.8170855365393663e-14
maximum,4.049266666666666,-0.007455697790870021,-0.08804832867504332,0.08059263088413472,-0.0074556977909086,3.857851538224821e-14
maximum,4.0496,-0.007525878760849844,-0.08823619783679011,0.08071031907590129,-0.007525878760888824,3.8980103866936844e-14
maximum,4.049933333333333,-0.00759605973082948,-0.08842406699853639,0.08082800726766752,-0.007596059730868868,3.9387763883791393e-14
maximum,4.0502666666666665,-0.0076662407008093025,-0.08861193616028318,0.08094569545943409,-0.007666240700849092,3.9789352368480024e-14
maximum,4.050599999999999,-0.0077364216707889386,-0.08879980532202947,0.08106338365120033,-0.0077364216708291356,4.0197012385334574e-14
maximum,4.050933333333333,-0.007806602640768761,-0.08898767448377626,0.08118107184296688,-0.007806602640809374,4.061247865783102e-14
maximum,4.051266666666667,-0.007876783610748585,-0.08917554364552305,0.08129876003473345,-0.007876783610789598,4.1012332419043673e-14
maximum,4.0516,-0.00794696458072822,-0.08936341280726934,0.0814164482264997,-0.007946964580769642,4.14217271593742e-14
maximum,4.051933333333333,-0.008017145550708043,-0.08955128196901613,0.08153413641826625,-0.00801714555074988,4.1836326070132657e-14
maximum,4.052266666666666,-0.00808732652068768,-0.0897391511307624,0.0816518246100325,-0.00808732652072991,4.223010829917939e-14
maximum,4.0526,-0.008157507490667503,-0.0899270202925092,0.08176951280179906,-0.008157507490710134,4.2630829422130034e-14
maximum,4.052933333333333,-0.008227688460647137,-0.09011488945425548,0.0818872009935653,-0.008227688460690177,4.304022416246056e-14
maximum,4.053266666666667,-0.00829786943062696,-0.09030275861600227,0.08200488918533186,-0.008297869430670415,4.345482307321902e-14
maximum,4.053599999999999,-0.008368050400606597,-0.09049062777774855,0.0821225773770981,-0.008368050400650445,4.384860530226575e-14
maximum,4.053933333333333,-0.00843823137058642,-0.09067849693949534,0.08224026556886466,-0.008438231370630683,4.426320421302421e-14
maximum,4.054266666666666,-0.008508412340566054,-0.09086636610124163,0.0823579537606309,-0.008508412340610727,4.4672598953354736e-14
maximum,4.0546,-0.008578593310545878,-0.09105423526298842,0.08247564195239747,-0.008578593310590951,4.507332007630538e-14
maximum,4.054933333333333,-0.008648774280525514,-0.09124210442473471,0.08259333014416372,-0.008648774280570995,4.548098009315993e-14
maximum,4.055266666666666,-0.008718955250505337,-0.0914299735864815,0.08271101833593027,-0.008718955250551233,4.5895579003918385e-14
maximum,4.0556,-0.008789136220485159,-0.09161784274822829,0.08282870652769683,-0.008789136220531457,4.6298034850345005e-14
maximum,4.055933333333333,-0.008859317190464795,-0.09180571190997457,0.08294639471946308,-0.008859317190511487,4.669181707939174e-14
maximum,4.056266666666667,-0.008929498160444619,-0.09199358107172136,0.08306408291122963,-0.008929498160491725,4.7106415990150197e-14
maximum,4.0565999999999995,-0.008999679130424255,-0.09218145023346765,0.08318177110299588,-0.008999679130471769,4.7514076007004746e-14
maximum,4.056933333333333,-0.009069860100404076,-0.09236931939521444,0.08329945929476243,-0.009069860100452007,4.793040964123918e-14
maximum,4.057266666666666,-0.009140041070383713,-0.09255718855696071,0.08341714748652868,-0.009140041070432037,4.8324191870285915e-14
maximum,4.0576,-0.009210222040363536,-0.0927450577187075,0.08353483567829524,-0.009210222040412261,4.872491299323656e-14
maximum,4.057933333333333,-0.009280403010343172,-0.09293292688045379,0.08365252387006149,-0.009280403010392305,4.913257301009111e-14
maximum,4.0582666666666665,-0.009350583980322994,-0.09312079604220058,0.08377021206182804,-0.009350583980372543,4.954890664432554e-14
maximum,4.058599999999999,-0.00942076495030263,-0.09330866520394687,0.08388790025359429,-0.009420764950352586,4.995656666118009e-14
maximum,4.058933333333333,-0.009490945920282453,-0.09349653436569366,0.08400558844536085,-0.00949094592033281,5.035728778413073e-14
maximum,4.059266666666666,-0.00956112689026209,-0.09368440352743994,0.0841232766371271,-0.00956112689031284,5.075107001317747e-14
maximum,4.0596,-0.009631307860241911,-0.09387227268918673,0.08424096482889365,-0.009631307860293079,5.11674036474119e-14
maximum,4.059933333333333,-0.009701488830221735,-0.09406014185093352,0.08435865302066022,-0.009701488830273303,5.1568124770362544e-14
maximum,4.060266666666666,-0.00977166980020137,-0.09424801101267981,0.08447634121242645,-0.00977166980025336,5.198966257502491e-14
maximum,4.0606,-0.009841850770181194,-0.09443588017442658,0.08459402940419301,-0.00984185077023357,5.2376505910167737e-14
maximum,4.060933333333333,-0.009912031740160828,-0.09462374933617287,0.08471171759595926,-0.009912031740213614,5.278590065049826e-14
maximum,4.061266666666667,-0.009982212710140652,-0.09481161849791966,0.08482940578772581,-0.009982212710193852,5.320049956125672e-14
maximum,4.061599999999999,-0.010052393680120288,-0.09499948765966595,0.08494709397949206,-0.010052393680173896,5.360815957811127e-14
maximum,4.061933333333333,-0.010122574650100111,-0.09518735682141274,0.08506478217125862,-0.01012257465015412,5.400888070106191e-14
maximum,4.062266666666666,-0.010192755620079746,-0.09537522598315903,0.08518247036302487,-0.010192755620134164,5.441827544139244e-14
maximum,4.0626,-0.01026293659005957,-0.09556309514490582,0.08530015855479142,-0.010262936590114402,5.4832874352150895e-14
maximum,4.062933333333333,-0.010333117560039205,-0.0957509643066521,0.08541784674655767,-0.010333117560094432,5.522665658119763e-14
maximum,4.063266666666666,-0.010403298530019029,-0.09593883346839889,0.08553553493832422,-0.01040329853007467,5.564125549195609e-14
maximum,4.0636,-0.01047347949999885,-0.09612670263014568,0.08565322313009079,-0.010473479500054894,5.6043711338382707e-14
maximum,4.063933333333333,-0.010543660469978487,-0.09631457179189197,0.08577091132185703,-0.010543660470034938,5.6451371355237256e-14
maximum,4.064266666666667,-0.01061384143995831,-0.09650244095363875,0.0858885995136236,-0.010613841440015148,5.6838214690380084e-14
maximum,4.0645999999999995,-0.010684022409937946,-0.09669031011538504,0.08600628770538984,-0.010684022409995192,5.724587470723463e-14
maximum,4.064933333333333,-0.010754203379917768,-0.09687817927713183,0.0861239758971564,-0.01075420337997543,5.766220834146907e-14
maximum,4.065266666666666,-0.010824384349897404,-0.09706604843887812,0.08624166408892264,-0.010824384349955474,5.806986835832362e-14
maximum,4.0656,-0.010894565319877227,-0.0972539176006249,0.0863593522806892,-0.010894565319935712,5.848446726908207e-14
maximum,4.065933333333333,-0.010964746289856863,-0.0974417867623712,0.08647704047245544,-0.010964746289915756,5.889212728593662e-14
maximum,4.0662666666666665,-0.011034927259836685,-0.09762965592411797,0.086594728664222,-0.011034927259895966,5.928070534455543e-14
maximum,4.066599999999999,-0.011105108229816321,-0.09781752508586426,0.08671241685598824,-0.011105108229876023,5.970224314921779e-14
maximum,4.066933333333333,-0.011175289199796145,-0.09800539424761105,0.0868301050477548,-0.011175289199856248,6.010296427216844e-14
maximum,4.067266666666666,-0.01124547016977578,-0.09819326340935734,0.08694779323952105,-0.011245470169836291,6.051062428902299e-14
maximum,4.0676,-0.011315651139755602,-0.09838113257110412,0.08706548143128762,-0.011315651139816502,6.089920234764179e-14
